TIMESTAMP,TA_F,P_F,NEE_VUT_REF,GPP_NT_VUT_REF,LE_F_MDS,SITE_ID,SITE_NAME,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,MAT,MAP
2008,16.713,1046.599,-566.714,1978.57,51.6424,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2009,17.026,1196.762,-6.26659,1222.81,51.9748,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2010,16.408,1309.114,-349.759,1990.71,62.9072,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2011,18.692,759.344,-467.494,2092.82,60.3154,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2012,21.075,1191.362,-186.27,1868.69,63.8991,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2013,21.105,1354.461,-90.4324,1994.55,66.4621,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2014,20.893,1323.366,65.1847,2040.09,61.5038,IT-BCi,Borgo Cioffi,40.5238,14.9574,20,CRO,18,600
2011,15.122,688.237,-795.107,2037.8,68.6823,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200,DBF,14,766
2012,15.21,673.487,-317.112,1263.41,45.3421,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200,DBF,14,766
2013,14.817,766.148,-73.0009,1129.95,65.0161,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200,DBF,14,766
2014,14.799,942.431,-337.306,1452.8,56.2126,IT-CA1,Castel d'Asso 1,42.3804,12.0266,200,DBF,14,766
2011,14.892,684.157,312.718,441.571,30.6638,IT-CA2,Castel d'Asso 2,42.3772,12.026,200,CRO,14,766
2012,15.177,676.403,-73.6953,883.676,36.522,IT-CA2,Castel d'Asso 2,42.3772,12.026,200,CRO,14,766
2013,14.216,766.506,-343.769,1205.91,36.8333,IT-CA2,Castel d'Asso 2,42.3772,12.026,200,CRO,14,766
2014,15.087,943.346,41.446,873.443,39.7591,IT-CA2,Castel d'Asso 2,42.3772,12.026,200,CRO,14,766
2011,14.923,518.581,70.422,378.635,9.9179,IT-CA3,Castel d'Asso 3,42.38,12.0222,197,DBF,14,766
2012,14.98,663.716,-289.882,934.794,42.073,IT-CA3,Castel d'Asso 3,42.38,12.0222,197,DBF,14,766
2013,14.343,754.612,-494.471,1380.5,51.7239,IT-CA3,Castel d'Asso 3,42.38,12.0222,197,DBF,14,766
2014,14.788,897.486,-1118.81,2210.45,58.0601,IT-CA3,Castel d'Asso 3,42.38,12.0222,197,DBF,14,766
1996,5.269,1529.561,-2505.06,3435.95,43.4648,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
1997,6.649,1139.504,-755.476,1370.82,19.3418,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
1998,6.659,1237.741,-424.373,1086.5,23.2645,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
1999,7.946,1380.359,-832.253,1512.91,34.6766,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2000,8.631,858.063,-961.882,1741.71,32.4799,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2001,7.962,778.299,-509.243,1146.55,24.6165,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2002,7.616,1270.3,-424.897,1083.11,21.2754,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2003,8.175,1619.488,-1354.62,2253.19,12.4139,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2004,7.279,1433.174,-1391.23,2307.2,37.288,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2005,6.665,941.991,-653.147,1457.11,23.711,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2006,6.976,849.947,-788.46,1716.3,32.5718,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2007,7.309,795.414,-551.684,1356.2,28.7302,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2008,7.079,1194.157,-485.339,1225.55,27.646,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2009,7.079,1212.934,-829.254,1701.79,30.9051,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2010,6.581,1458.222,-757.248,1551.61,35.9062,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2011,7.234,1089.118,-517.292,1319.53,32.2262,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2012,7.639,1013.474,-747.14,1597.05,26.6918,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2013,7.151,1348.272,-514.593,1480.99,34.5322,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2014,7.576,1243.664,-754.906,1733.13,42.6485,IT-Col,Collelongo- Selva Piana,41.8494,13.5881,1560,DBF,6.3,1180
2012,15.494,727.603,-891.435,1959.36,26.7265,IT-Cp2,Castelporziano 2,41.7043,12.3573,19,EBF,15.2,805
2013,15.825,915.088,-604.29,2005.63,31.7003,IT-Cp2,Castelporziano 2,41.7043,12.3573,19,EBF,15.2,805
2014,16.834,913.709,-599.045,2296.35,40.6174,IT-Cp2,Castelporziano 2,41.7043,12.3573,19,EBF,15.2,805
1997,14.054,859.24,NA,NA,31.5819,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
1998,14.405,658.118,NA,NA,33.9968,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
1999,14.957,833.399,NA,NA,20.5655,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2000,13.964,707.678,-760.757,2307.3,36.0519,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2001,14.651,571.947,-559.93,1906.68,39.6282,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2002,14.074,781.199,-491.609,2248.85,46.4302,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2003,15.832,689.879,-418.345,1970.81,46.3245,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2004,15.003,1085.12,-606.928,2181.28,42.5354,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2005,14.696,1142.892,-569.871,1638.84,30.3548,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2006,16.091,580.365,-404.395,1767.44,38.856,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2007,16.463,523.167,-363.414,1894.6,31.3901,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2008,16.421,1188.05,-756.658,2216.71,25.9394,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2009,15.963,985.352,-568.455,NA,20.6349,IT-Cpz,Castelporziano,41.7052,12.3761,68,EBF,15.6,780
2013,12.959,1724.54,-289.064,2102.85,42.7336,IT-Isp,Ispra ABC-IS,45.8126,8.6336,210,DBF,12.2,1300
2014,13.775,2277.586,-280.636,2088.74,38.3909,IT-Isp,Ispra ABC-IS,45.8126,8.6336,210,DBF,12.2,1300
2000,7.275,1451.6,-2116.38,3117.88,53.2353,IT-La2,Lavarone2,45.9542,11.2853,1350,ENF,7.2,1150
2001,6.788,1177.2,-1049.84,2086.02,41.8701,IT-La2,Lavarone2,45.9542,11.2853,1350,ENF,7.2,1150
2002,7.308,1841.571,-901.766,2207.12,37.5729,IT-La2,Lavarone2,45.9542,11.2853,1350,ENF,7.2,1150
2003,7.354,1198.115,-1621.85,2035.03,50.2015,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2004,6.535,1284.245,-1755.29,2223.55,48.854,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2005,6.086,938.048,-1681.73,2129.3,43.8391,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2006,7.194,1000.657,-1670.03,2104.53,48.6091,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2007,7.523,922.344,-1757.59,2082.39,46.5003,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2008,6.853,1581.236,-1905.93,2353.23,53.6374,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2009,7.071,1592.861,-2146.08,2740.04,49.6318,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2010,5.734,1729.04,-1829.84,2278.59,47.0821,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2011,7.651,946.779,-1893.66,2218.05,44.2914,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2012,7.314,1221.644,-2057.84,2365.74,45.8794,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2013,7.087,1313.9,-1688.28,2080.03,43.7235,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2014,7.877,1671.86,-2047.62,2337.15,44.7036,IT-Lav,Lavarone,45.9562,11.2813,1353,ENF,7.8,1291
2003,5.612,753.583,16.5358,1311.6,39.0804,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2004,4.901,931.78,-35.7507,1311.02,31.2569,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2005,4.387,882.1,-41.3937,1438.28,36.0719,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2006,5.348,732.4,-87.5091,1431.72,36.8239,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2007,5.803,1018,-164.375,1457.11,38.9198,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2008,5.267,1325.992,-79.5491,1414.52,32.7359,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2009,5.217,1040.494,17.4381,1440.55,37.2999,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2010,4.171,1268.601,-53.859,1324.26,36.4862,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2011,5.895,796.745,-164.132,1641.32,41.0844,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2012,5.549,946.172,27.0088,1560.42,36.8694,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2013,5.127,1018.549,78.9058,1387.7,33.2878,IT-MBo,Monte Bondone,46.0147,11.0458,1550,GRA,5.1,1214
2004,16.369,571.842,-263.247,1269.49,37.1536,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2005,15.738,596.2,-222.919,1129.36,33.9983,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2006,16.682,441.8,-130.831,1136.42,30.5219,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2007,16.724,433.682,-42.2754,976.794,29.8727,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2008,16.442,698.99,-131.203,965.193,32.2046,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2009,16.615,595.253,-292.928,1266.33,39.9389,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2010,15.038,844.655,-481.646,1471.39,41.9467,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2011,16.55,444.384,-117.536,1100.57,29.0097,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2012,16.599,514,-131.633,867.496,32.9245,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2013,16.637,613.8,-288.83,1076.43,35.3599,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2014,17.267,523,-169.591,815.407,27.7132,IT-Noe,Arca di No_ - Le Prigionette,40.6061,8.1515,28,CSH,15.9,588
2002,14.092,1058.403,-623.549,1844.63,40.1957,IT-PT1,Parco Ticino forest,45.2009,9.061,60,DBF,12.7,984
2003,14.272,544.653,-542.653,1456.29,40.1713,IT-PT1,Parco Ticino forest,45.2009,9.061,60,DBF,12.7,984
2004,13.752,742,-527.678,1638.35,40.827,IT-PT1,Parco Ticino forest,45.2009,9.061,60,DBF,12.7,984
1998,4.239,1113.404,NA,NA,24.7828,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
1999,4.07,957.704,-312.681,964.267,26.971800000000002,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2000,4.444,1128.166,133.434,-68.4583,10.6521,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2001,5.087,723.857,230.355,-68.2713,4.23623,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2002,4.914,1077.612,-650.584,1358.64,39.4715,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2003,5.718,628.163,-821.26,1269.29,47.4836,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2004,4.02,839.989,170.938,-17.4199,13.7716,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2005,4.025,770.551,-674.63,1367.2,53.473,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2006,5.224,798.516,-675.567,1471.88,50.8343,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2007,4.942,824.959,-585.806,1292.84,61.9649,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2008,4.628,1055.124,-847.386,1592.06,56.4962,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2009,4.34,922.147,-786.179,1658.68,26.5804,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2010,2.92,844.392,-768.388,1613.38,41.6195,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2011,4.904,924.523,-749.066,1536.36,49.2468,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2012,4.821,1191.121,-672.613,1432.7,58.6615,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2013,4.506,850.285,-589.032,1503.79,40.6862,IT-Ren,Renon,46.5869,11.4337,1730,ENF,4.7,809
2000,16.037,668.714,-159.842,1433.34,40.3708,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2001,16.418,606.92,-123.196,1416.32,32.8994,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2002,16.496,981.84,70.6436,1497.7,31.2779,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2003,15.411,569.338,-64.8436,1410.85,38.9186,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2004,14.598,1062.93,-250.867,1888.73,36.1631,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2005,13.973,1002.058,-441.174,1509.45,26.2743,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2006,15.462,687.947,-429.043,1541.13,37.18,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2007,15.665,578.077,-557.692,1250.06,34.3589,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2008,15.898,1141.36,-340.573,1453.51,27.8919,IT-Ro1,Roccarespampani 1,42.4081,11.93,235,DBF,15.15,876
2002,16.495,981.862,-476.899,1484.22,41.6218,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2003,15.412,569.338,-513.922,1516.03,42.6125,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2004,14.597,1058.89,-657.352,1567.1,35.0681,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2005,13.97,998.208,-939.802,1540.45,33.785,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2006,15.18,708.97,-932.826,1654.87,40.1443,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2007,15.864,536.861,-895.878,1326.42,32.0356,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2008,15.868,1136.226,-713.557,1346.88,28.1944,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2009,15.649,855.878,NA,NA,2.24273,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2010,15.167,972.661,-864.489,1402.64,40.1335,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2011,15.717,301.085,-706.023,1635.72,46.542,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2012,16.201,596.881,-116.519,1131.84,27.0482,IT-Ro2,Roccarespampani 2,42.3903,11.9209,160,DBF,15.15,876
2013,15.018,1132.418,-506.479,2317.2,39.6078,IT-SR2,San Rossore 2,43.732,10.291,12,ENF,14.2,920
2014,15.915,1524.902,-224.872,2320.11,33.3743,IT-SR2,San Rossore 2,43.732,10.291,12,ENF,14.2,920
1999,15.4,926.272,-370.434,1838.41,41.318,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2000,15.659,999.699,-425.816,1916.85,31.3727,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2001,15.448,843.103,-352.266,1937.57,40.3484,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2002,15.343,1148.59,-354.69,1893.28,39.7564,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2003,16.016,777.959,-400.833,1566.12,35.5612,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2004,15.454,1148.212,-515.359,1679.13,25.4921,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2005,14.951,154.56,-637.266,1808.59,26.9242,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2006,15.106,656.2,-577.397,2153.05,34.6384,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2007,15.094,571.2,-496.857,2278.15,30.2592,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2008,15.133,1088.202,-98.6962,2856.21,64.5712,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2009,14.585,1323.044,-552.677,2776.03,63.7554,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2010,14.529,1404.704,-534.778,2587.58,68.5972,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2011,15.162,504.39,-324.789,1995.83,47.6573,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2012,15.11,744.398,103.411,2074.13,43.6136,IT-SRo,San Rossore,43.7279,10.2844,6,ENF,14.2,920
2008,2.762,717.223,-854.565,2025.35,71.4884,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2009,2.676,627.293,67.1864,842.145,30.5715,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2010,1.701,780.327,15.6891,754.598,30.8509,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2011,3.931,797.462,-151.11,984.995,38.2349,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2012,3.432,746.001,54.3563,751.64,33.209,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2013,2.693,818.399,-55.8137,800.139,35.8766,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2014,3.393,888.23,-48.3613,962.112,40.7863,IT-Tor,Torgnon,45.8444,7.5781,2160,GRA,2.9,920
2003,3.108,766.37,-23.9572,NA,77.4837,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2004,4.155,1063.386,-447.006,1034.68,39.5174,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2005,3.473,974.443,-398.759,1034.93,35.0142,JP-MBF,Moshiri Birch Forest Site,44.3869,142.3186,NA,DBF,NA,NA
2002,14.628,1350.708,71.757,1904.37,68.456,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2003,14.467,1906.5,13.2071,1566.76,62.9489,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2004,15.403,1845.934,-86.7526,1521.89,66.746,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2005,14.386,981.5,102.784,1646.91,55.2498,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2006,14.644,1585.5,-119.882,1575.38,59.432,JP-SMF,Seto Mixed Forest Site,35.2617,137.0788,NA,MF,NA,NA
2004,10.365,1080.345,-306.055,1702.39,45.6097,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2005,11.084,1101.209,-196.908,1339.64,39.8763,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2006,11.383,1037.441,-91.1196,1747.77,55.1893,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2007,11.25,1115.185,-388.046,1580.77,34.1524,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2008,10.923,1041.863,-318.614,1607.7,50.6751,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2009,10.08,944.372,-229.626,2165.19,5.04358,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2010,8.948,888.438,-197.435,1258.47,4.85271,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
2011,10.734,1072.678,-492.615,1538.61,53.7869,NL-Hor,Horstermeer,52.2404,5.0713,2.2,GRA,10,800
1996,8.221,710.126,8.26932,1277.98,35.4634,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
1997,9.797,768.05,-322.32,1680.25,40.1061,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
1998,9.81,1273.591,-277.101,1642.22,32.4732,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
1999,10.423,909.342,-290.529,1656.61,47.6151,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2000,10.422,1050.404,-178.9,1681.35,46.7083,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2001,9.688,1161.319,-203.435,1614.9,45.0581,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2002,10.431,986.482,-431.206,1597.43,41.1022,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2003,10.277,663.6,-468.529,1587.99,37.4556,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2004,10.013,984.2,-544.302,1711.68,46.1971,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2005,10.26,796.571,-529.25,1794.66,43.8644,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2006,10.642,827.312,-291.395,1471.06,45.1314,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2007,10.656,1032.015,-363.737,1649.8,46.5708,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2008,10.061,632.59,-507.341,1654.25,44.742,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2009,9.99,613.614,-620.037,1696.73,44.5073,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2010,8.508,473.4,-540.286,1637.08,40.3698,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2011,10.398,886.2,-563.661,1637.35,41.619,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2012,9.751,788.4,-539.826,1599.69,43.1971,NL-Loo,Loobos,52.1666,5.7436,25,ENF,9.8,786
2011,-4.712,174.134,NA,NA,1.70533,NO-Adv,Adventdalen,78.186,15.923,17,WET,NA,NA
2012,-2.987,155.607,-165.775,563.596,10.0932,NO-Adv,Adventdalen,78.186,15.923,17,WET,NA,NA
2013,-5.046,166.59,-77.826,420.622,4.73451,NO-Adv,Adventdalen,78.186,15.923,17,WET,NA,NA
2014,-3.477,135.838,28.1923,90.235,4.10839,NO-Adv,Adventdalen,78.186,15.923,17,WET,NA,NA
2008,-5.148,427.26,-2.82291,40.6549,6.40007,NO-Blv,"Bayelva, Spitsbergen",78.9216,11.8311,25,SNO,-4.5,400
2009,-4.219,426.797,16.8605,-10.8672,0.835942,NO-Blv,"Bayelva, Spitsbergen",78.9216,11.8311,25,SNO,-4.5,400
2002,-10.409,80.157,-427.974,757.122,26.1735,RU-Che,Cherski,68.613,161.3414,4,WET,-12.5,200
2003,-10.055,54.7,31.5873,207.732,14.6399,RU-Che,Cherski,68.613,161.3414,4,WET,-12.5,200
2004,-12.08,90.603,69.1758,139.912,13.4513,RU-Che,Cherski,68.613,161.3414,4,WET,-12.5,200
2005,-11.281,161.527,47.9623,118.787,25.2156,RU-Che,Cherski,68.613,161.3414,4,WET,-12.5,200
2003,-13.035,217.378,-55.4925,275.969,19.0281,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2004,-13.997,184.032,-129.207,370.771,21.7922,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2005,-12.064,174.178,-436.043,784.676,27.3391,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2006,-12.729,267.289,-182.647,353.354,17.4298,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2007,-10.65,346.901,-261.59,517.059,36.0731,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2008,-12.642,268.208,-63.6315,281.324,12.9279,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2009,-13.07,268.935,-41.9742,279.435,12.2674,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2010,-11.759,264.708,-108.719,182.002,20.0045,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2011,-12.102,210.907,-210.205,533.325,19.52,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2012,-12.929,131.486,-146.795,416.709,15.2848,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2013,-13.99,84.771,70.2595,139.069,18.3045,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
2014,-12.291,195.2,NA,NA,40.2575,RU-Cok,Chokurdakh,70.8291,147.4943,48,OSH,-14.3,232
1998,4.135,619.13,249.034,2031.68,48.4039,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
1999,5.892,593.299,357.468,1505.5,23.7152,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2000,5.576,620.718,316.799,1516.99,28.8897,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2001,4.822,555.304,360.296,1679.99,32.7144,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2002,5.103,480.804,57.1477,1227.33,21.3397,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2003,4.55,476.794,178.768,1324.38,24.8587,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
